,title,view
18142,cgv/SL 용산/NNG 엄청/MAG 기대/NNG 되/XSV ㅂ니다/EC ㅎ/NNG ㅎ/NNG,1534
18143,6/SN 월/NNB 개봉작/NNG 이/VCP 요/EF ./SF,416
18144,롯시/NNP 스파/NNG 이더/NNP 맨/MM 콤보/NNG 출시/NNG .../SE,1276
18145,트랜스포머/NNG mx/SL 로/JKB 보/VV 고/EC 오/VV 았/EP 어요/EF .../SE,603
18146,[/SS 옥자/NNP ]/SS 다/NNG 들/XSN 어디/NP 서/JKB 보/VV 시/EP 나요/EF ~/SO ?/SF,1271
18147,스파이더/NNG 맨/MM 내한/NNG 행사/NNG 티켓/NNG 구하/VV 였/EP 습니다/EC ㅜㅜ/MAG,1663
18148,./SF,799
18149,./SF,1066
18150,비/NNG 오/VV 는/ETM 날/NNG 영화관/NNG 가/VV 시/EP 나요/EF ?/SF,763
18151,영화/NNG 하루/NNG 에/JKB 세/MM 개/NNB 이상/NNG 못/MAG 보/VV 시/EP 는/ETM 분/NNB 계시/VV 어요/EF ?/SF,1841
18152,혹성/NNG 탈출/NNG 왜/MAG 8/SN 월/NNB 에/JKB 개봉/NNG 하/XSV 니/EC ㅠ/SWK ㅠ/MAG,1777
18153,[/SS 혹성/NNG 탈출/NNG :/SP 종/NNG 의/JKG 전쟁/NNG ]/SS 익무/NNG 시사회/NNG 기대/NNG 하/XSA ㅂ니다/EF ./SF,947
18154,최악/NNG 의/JKG 영화/NNG 생각/NNG 하/XSV 니/EF ./SF ./SE,1073
18155,./SF,553
18156,스파이더맨/NNG 도/NNG IMAX/SL 포스터/NNG 증정/NNG 있/VV 네요/EC ㅎ/NNG ㅎ/NNG,1348
18157,스파이더맨/NNG 아맥/XR 기다리/VV 시/EP 는/ETM 분/NNB 들/XSN,1293
18158,./SF,674
18159,카/NNG 3/SN GV/SL 일정/NNG 나오/VV 았/EP 네요/EC,917
18160,우리/NP 는/JX 두/MM 영화/NNG 에/JKB 감사/NNG 하/XSV 여야/EC 하/VX ㅂ니다/EC,1268
18161,"나/VV 오/NNP 시/EP 어요/EC ,/SP 왜/MAG 안/MAG 보이/VV 시/EP 지/EC 들/VV ~/SO",585
18162,내일/NNG 트랜스포머/NNG mx/SL 로/JKB 보/VV 러/EC 가/VV 요/EF !/SF,288
18163,익무/NNG 여러분/NP 들/XSN,631
18164,비/NNG 가/JKS 많이/MAG 오/VV 네/EF .../SE,435
18165,7/SN 월/NNB 아트/NNG 나/NNP 이/VCP ㄴ/ETM 기획전/NNG 예매/NNG 도/JX 열리/VV 었/EP 습니다/EF !/SF,552
18166,[/SS 하루/NNG ]/SS 100/SN 만/NR 돌파/NNG 배우/NNG 인증/NNG 샷/NNG,1630
18167,저/NP 도/JX [/SS 옥자/NNP ]/SS 보/VV ㅂ니다/EF !/SF,841
18168,'/SS CGV/SL 용산/NNG '/SS 새롭/VA 게/EC 공개/NNG 되/XSV ㄴ/ETM 정보/NNG,2719
18169,이번/NNG 주/NNG 개봉/NNG 예정/NNG 영화/NNG 중/NNB 에/JKB ./SF ./SE,664
18170,블라인드/NNG 시사회/NNG 에/JKB 관하/VV 여/EC 질문/NNG,750
18171,영화관/NNG 에서/JKB 영화/NNG 시작/NNG 예고편/NNG 은/JX .../SE,563
18172,[/SS 군함/NNG 도/NNP ]/SS 개봉/NNG 일/NNP 확정/NNG,7233
18173,블루레/NNP 이/NNG 2/SN 차/NNB 나누/VV ㅁ/ETN 이벤트/NNG 진행/NNG 하/XSV ㅂ니다/EF !/SF !/SF !/SF,2968
18174,./SF,636
18175,괜찮/VA 다고/EC 생각/NNG 하/XSV 였/EP 던/ETM 영화/NNG 가/JKS 별로/MAG 이/VCP 라고/EC 느끼/VV 어/EC 지/VX ㄹ/ETM 때/NNG 있/VV 으시/EP ㄴ가요/EF ?/SF,1367
18176,이/MM 작품/NNG 을/JKO 어떻/VA 게/EC 보/VV 아야/EC 하/VX 나/EC 트랜스포머/NNG 에/JKB 대하/VV ㄴ/ETM 생각/NNG,685
18177,트랜스포머/NNG 이벤트/NNG ㅋㅋ/NNG,658
18178,트랜스포머/NNG 굿즈/NNG 받/VV 고/EC 싶/VX 으시/EP ㄴ/ETM 분/NNB 들/XSN 께/JKB !/SP !/SF !/SF,1126
18179,질문/NNG 이/VCP 요/EF !/SF,500
18180,블루레이/NNP 질문/NNG 이/VCP 요/EF !/SF,509
18181,트랜스포머/NNG 보/VV 러/EC 오/VX 았/EP 네요/EF ../SE,292
18182,미국/NNP 의/JKG 여름/NNG 에/JKB 만/JX 열리/VV 는/ETM 영화관/NNG !/SF !/SF,4238
18183,이/MM 영화/NNG 드디어/MAG 개봉/NNG 하/XSV ㅂ니다/EF ./SF,2380
18184,다음/NNG 뮤지컬/NNG 예고/NNG .../SE,3403
18185,아/IC 영화/NNG 보/VV 기/ETN 힘들/VA 다/EF ./SF ../SE,1717
18186,4/SN dx/SL 3/SN 개/NNB 관/NNG 중/NNB 에서/JKB 1/SN 개/NNB 만/JX 추천/NNG 하/XSV 여/EC 주/VX 시/EP 어요/EC,1149
18187,많/VA 은/ETM 분/NNB 들/XSN 이/JKS 기다리/VV 시/EP 는/ETM 스파이더/NNG 맨/MM :/SP 홈/NNG 커밍/NNP 아이맥스/NNG 예매/NNG 는/JX ../SE,3325
18188,[/SS 스파/NNG 이더/NNP 맨/MM 홈/NNG 커밍/NNP ]/SS 포토티켓/NNG 용/XSN 포스터/NNG 들/XSN 이/VCP ㅂ니다/EC,21251
18189,벌써/MAG 옥자/NNP 개봉/NNG 까지/JX 5/SN 일/NNB 남/VV 았/EP 네요/EC ㄷ/NNG ㄷ/NNG ...../SE,709
18190,"부산/NNP 국제/NNG 영화제/NNG 꼭/MAG 나오/VV 았/EP 으면/EC 하/VV 는/ETM 영화/NNG 들/XSN ,/SP 그리고/MAJ .../SE",795
18191,더/MAG 서클/NNG 보/VV 러/EC 오/VV 았/EP 어요/EC,443
18192,봉준호/NNP 감독/NNG 이/JKS 뽑/VV 은/ETM 가장/MAG 좋아하/VV 는/ETM SF/SL 영화/NNG 10/SN 편/NNB,9368
18193,영화/NNG 하루/NNG 보/VV 고/EC 오/VV 았/EP 습니다/EC,505
18194,스파이더/NNG 맨/MM 홈/NNG 커밍/NNP 예매/NNG 많이/MAG 열리/VV 었/EP 네요/EF ./SF [/SS 아직/MAG 아이/NNG 맥/NNP 스/NNG 는/JX 열리/VV 지/EC 않/VX 았/EP ../SE ./SF,1282
18195,하루/NNG 보/VV 고/EC 오/VV 았/EP 습니다/EF ../SE,590
18196,트랜스포머/NNG 5/SN 코엑스/NNP 메가박스/NNG 시사회/NNG 다녀오/VV 았/EP 습니다/EF ./SF,458
18197,저/NP 의/JKG 다음/NNG 주/NNG 영화/NNG 관람/NNG 일정/NNG,457
18198,24/SN 주/NNB 보/VV 고/EC 오/VV 았/EP 습니다/EC,553
18199,스파이더맨/NNG 홈/NNG 커밍/NNP IMAX/SL 포스터/NNG 이벤트/NNG,2807
18200,코엑스/NNP 메박/NNG 이/VCP ㅂ니다/EF ./SF,514
18201,여의도/NNP 아티스트/NNG 뱃지/NNG 소식/NNG,1066
18202,옥자/NNP 보/VV 러/EC 가/VV 시/EP 는/ETM 분/NNG ?/SF,2575
18203,./SF,760
18204,택시/NNG 4/SN 편/NNB 보/VV 았/EP 어요/EC,426
18205,'/SS CGV/SL 용산/NNG '/SS 새롭/VA 게/EC 공개/NNG 되/XSV ㄴ/ETM 정보/NNG,3436
18206,저/NP 도/JX 스파이더맨/NNG 기념/NNG !/SF !/SF,1003
18207,트랜스포머/NNG 5/SN 에서/JKB 요/NNG (/SS 약스포/NNG )/SS,581
18208,전/NNG 8/SN 월/NNB 개봉작/NNG 중/NNB 에서/JKB 이/MM 영화/NNG 를/JKO 기다리/VV ㅂ/EF 니다/EC,745
18209,Cgv/SL vip/SL 쿠폰/NNG 질문/NNG 이/VCP 요/EF !/SF,793
18210,오랜만/NNG 에/JKB 블라인드/NNG 시사/NNG 보/VV 러/EC ㅎ/NNG ㅎ/NNG,659
18211,저/NP 도/JX 스파이더/NNG 맨/MM 기념/NNG 으로/JKB 사/VV 았/EP 어요/EC ㅎ/NNG ㅎㅎ/NNG,2209
18212,트랜스포머/NNG 5/SN 여자/NNG 주인공/NNG ./SF,1754
18213,트랜스포머/NNG 안/MAG 좋/VA 게/EC 보/VV 시/EP ㄴ/ETM 분/NNB 들/XSN 께/JKB 질문/NNG 이/VCP ㅂ니다/EC,787
18214,[/SS BIFAN/SL ]/SS 시간표/NNG 몇/MM 시/NNB 에/JKB 공개/NNG 되/XSV ㄹ까요/EF ?/SF,1011
18215,트랜스포머/NNG 5/SN 후기/NNG ./SP ./SE ./SF,4166
18216,롯데시네마/NNP 4/SN D/SL 는/JX 정말/MAG 최악/NNG 이/VCP 네/XSN 요/EC,1252
18217,스파이더/NNG 맨/MM 이번/NNG 레드카펫/NNG ../SF,614
18218,드디어/MAG 저/NP 도/JX 옥자/NNP 예매/NNG 하/XSV 였/EP 습니다/EF !/SF,1057
18219,저/NP ㄴ/JX 이/MM 영화/NNG 를/JKO 재미있/VA 게/EC 보/VV 았/EP 습니다/EF ./SF,1103
18220,'/SS 앤트맨/NNP 과/JC 와/NNP 스/NNG 프/NNP '/SS 팬포스터/NNG,1709
18221,트랜스포머/NNG 기대/NNG 하/XSV 였/EP 는데/EF ./SE ./SF,451
18222,트랜스포머/NNG 시리즈/NNG 의/JKG 이/MM 연출/NNG 다/NNG 들/XSN 알/VV 시/EP 죠/EF ?/SF,630
18223,이/MM 영화/NNG 는/JX 참/MAG 재밌/VA 었/EP 으면/EC 좋/VA 겠/EP 다/EC,977
18224,[/SS 나/NP 의/JKG 사랑/NNG ]/SS 은/JX 어디/NP 에/JKB .../SE,684
18225,CGV/SL 에서/JKB 팝콘/NNG 들/VV 시/EP ㄹ/ETM 때/NNG 주의/NNG 하/XSV 시/EP 어요/EC,3678
18226,[/SS 나/NP 의/JKG 사랑/NNG ]/SS 간단/NNG 후기/NNG,371
18227,트랜스포머/NNG 5/SN 보/VV 시/EP 고/EC 이해/NNG 다/NNG 들/XSN 하/VV 시/EP 었/EP 나요/EF ?/SF ?/SF (/SS 스포/NNG )/SS,1622
18228,아/XR 맥/NNG 1/SN 회/NNB 차/NNG 가/JKS 마지막/NNG 이/VCP 되/VV 겠/EP 네요/EC,466
18229,봉준호/NNP 감독/NNG 님/XSN 의/JKG '/SS 설국열차/NNG '/SS 속/NNG 인상/NNG 적/XSN 이/VCP ㄴ/ETM 장면/NNG 들/XSN,920
18230,그러/VV 어도/EC 보/VV 는/ETM 게/EC 맞/VV 죠/EF ?/SF,560
18231,좋/VA 은/ETM 듯/NNB 안/MAG 좋/VA 은/ETM 라라랜드/NNP 블루레이/NNP 소식/NNG !/SF,1360
18232,'/SS 나/NP 의/JKG 사랑/NNG '/SS 2/SN 회/NNB 차/NNB 간단/NNG 후기/NNG,437
18233,트랜스포머/NNG 액션/NNG 도/JX 별로/MAG 이/VCP ㄴ가요/EF ?/SF ?/SF,1196
18234,트랜스포머/NNG 보/VV 러/EC 오/VV 았/EP 습니다/EF .../SE,341
18235,[/SS 노스포/NNP ]/SS 트랜스포머/NNG 후기/NNG 이/VCP ㅂ니다/EF ./SF,944
18236,부천/NNP 상영작/NNG 이/JKS 벌써/MAG 국내/NNG 메/VV 인/NNG 예고편/NNG 이/JKS 뜨/VV 었/EP 네요/EF ./SE ./SF,476
18237,마음/NNG 에/JKB 남/VV 아/EC 있/VX 는/ETM 영화/NNG 속/NNG 장면/NNG 뭐/NP 있/VV 으시/EP ㄴ가요/EF ?/SF ?/SF,476
18238,요즘/NNG 광고/NNG 중/NNB 이/MM 광고/NNG 반응/NNG 좋/VA 네요/EC,1072
18239,개인/NNG 적/XSN 으로/JKB '/SS 최악/NNG 의/JKG 한국/NNP 영화/NNG '/SS,1641
18240,[/SS 더/MAG 바/NNP ]/SS CGV/SL 에서/JKB 못/MAG 보/VV 겠/EP 네요/EF ..../SE,711
18241,(/SS 스/NNG 포/NNP X/SL )/SS 트랜스포머/NNG 5/SN 한/MM 줄/NNB 후기/NNG,780
18242,옥자/NNP ../SE 아/NNP 트/NNG 나/NNP 인/NNG 도/JX 상영/NNG 하/XSV 는데/EF ./SE ./SF,2306
18243,옥자/NNP 상영/NNG 관/NNP 중/NNB 추천/NNG 하/XSV ㄹ/ETM 만/NNB 하/XSA ㄴ/ETM 극장/NNG 있/VV 을까요/EF ?/SF ?/SF,1173
18244,./SF,1132
18245,이/MM 영화/NNG 개봉/NNG 하/XSV ㄹ까요/EF ?/SF,554
18246,스파이더/NNG 맨/MM :/SP 홈/NNG 커밍/NNP 등급/NNG 심의/NNG 완료/NNG,2511
18247,트랜스포머/NNG 5/SN 시작/NNG 과/JC 끝/NNG 이/JKS 좋/VA 았/EP 네요/EC,880
18248,내/NP 가/JKS 가장/MAG 사랑/NNG 하/XSV 는/ETM 장면/NNG,900
18249,내/NP 가/JKS 가장/MAG 사랑/NNG 하/XSV 는/ETM 영화/NNG ./SF,876
18250,옥자/NNP 예매/NNG 이벤트/NNG,1167
18251,CGV/SL 아이/NNG 맥/NNP 스/NNG 관람/NNG 권/XSN .../SE,1263
18252,익무/NNP 는/JX 사랑/NNG 이/VCP ㅂ니다/EC,974
18253,CGV/SL IMAX/SL 관람/NNG 권/XSN 질문/NNG 이/VCP 요/EC,4440
18254,이/MM 영화/NNG 가/JKS 개봉/NNG 을/JKO 하/VV 네요/EC,1256
18255,결국/NNG 트랜스포머/NNG 5/SN 는/JX .../SE,647
18256,익무/NNP 도/JX 스파이더맨/NNG 시사회/NNG 뜨/VV 었/EP 네요/EF !/SF,876
18257,트랜스포머/NNG 5/SN 후기/NNG 들/XSN 을/JKO 보/VV 니/EC ㅜㅜ/MAG,2544
18258,(/SS 설문/NNG )/SS 그러/VV 어도/EC 나/NP 는/JX 트랜스포머/NNG 5/SN 를/JKO 보/VV 러/EC 가/VV ㄴ다/EC //SP 취소/NNG 하/XSV ㄴ다/EC,1544
18259,마블/NNG vs/SL 디/NNP 씨/NNB !/SF 이/MM 영상/NNG 보/NNG 시/EP ㄴ/ETM 분/NNB 들/XSN 계시/VV 나요/EF ?/SF ?/SF,495
18260,'/SS 스파/NNG 이더/NNP 맨/MM 홈/NNG 커밍/NNP '/SS 새/MM 포스터/NNG,5492
18261,결국/NNG .../SE 시간/NNG 이/JKS 이렇/VA 게/EC 되/VV 었/EP 군요/EF ./SF ./SF,618
18262,트랜스포머/NNG 시사/NNG 후기/NNG 들/XSN 보/VV 며/EC .../SE,3922
18263,[/SS 24/SN 주/NNB ]/SS GV/SL 일정/NNG,555
18264,트랜스포머/NNG 최악/NNG 의/JKG 기사/NNG 후기/NNG,62768
18265,두/MM 개/NNB 의/JKG 영화/NNG ./SE ./SF,765
18266,요즘/NNG 은/JX 나/NP ㄹ/JKO 잡/VV 아야/EC 영화/NNG 를/JKO 보/VV 는/ETM 거/EC 같/VA 아요/EC ㅎ/NNG ㅎ/NNG,882
18267,트랜스포머/NNG 시사회/NNG 당첨/NNG 되/XSV 었/EP 네요/EC,1421
18268,다음/NNG 시사회/NNG 예고/NNG .../SE,4785
18269,./SF,2700
18270,아티스트/NNG 뱃지/NNG 이/VCP 요/EC,2093
18271,[/SS 24/SN 주/NNB ]/SS 생각/NNG 이/JKS 많/VA 아/EC 지/VX 네요/EF ./SF,429
18272,익/NNP 무/NNG 님/XSN 들/XSN 중/NNB 에서/JKB 내한/NNG 레드카펫/NNG 가/VV 아/EC 보/VX 시/EP ㄴ/ETM 분/NNB 있/VV 으시/EP ㄴ가요/EF ?/SF,1194
18273,그러/VV 고/EC 보/VX 니/EF ../SE,377
18274,메가박스/NNG 저/NP 도/JX 되/VV ㄴ/ETM 거/NNB 같/VA 아요/EC ^/SW ^/SW,782
18275,옥자/NNP 예매/NNG 율/XSN 2/SN 위/NNB,1036
18276,'/SS 군함/NNG 도/JX '/SS 촬영/NNG 현장/NNG 스틸/NNG 모음/NNG,3098
18277,트랜스포머/NNG 4/SN 에서/JKB 어/NNG 이/MAG 없/VA 던/ETM 장면/NNG,2070
18278,2017/SN 년/NNB 전/MM 세계/NNG 박스오피스/NNG 탑/NNG 10/SN,4634
18279,트랜스포머/NNG 5/SN 편/NNB 에/JKB 대하/VV ㄴ/ETM 리뷰/NNG 하나/NR 가/JKS 해외/NNG 에/JKB 올라오/VV 았/EP 네요/EF ./SF,4349
18280,[/SS 혹성/NNG 탈출/NNG :/SP 종/NNG 의/JKG 전쟁/NNG ]/SS 촬영/NNG 비하인드/NNG 영상/NNG,1011
18281,이/MM 작품/NNG 은/JX 한국/NNP 에/JKB 개봉/NNG 하/XSV ㄹ/ETM 수/NNB 있/VV 을까요/EF ?/SF,1104
18282,[/SS 데드풀/NNP 2/SN ]/SS 촬영장/NNG 에서/JKB 패러디/NNG 되/VV ㄴ/ETM [/SS 스파/NNG 이더/NNP 맨/NNG :/SP 홈/NNG 커밍/NNP ]/SS !/SF !/SF,6090
18283,어/NNG 벤져스/NNP 인피니티/NNG 워/NNG 원작/NNG !/SF !/SF,4635
18284,디즈니/NNP 는/JX 굿즈/NNG 를/JKO 참/MAG 잘/MAG 만들/VV 어요/EC ~/SO,1108
18285,그러/VV 어도/EC 취소표/NNG 가/JKS 나오/VV 네요/EF ./SF,1902
18286,혹시/MAG 이/MM 영화/NNG 재/XPN 개봉/NNG 소식/NNG 은/JX 없/VA 을까요/EF ?/SF,755
18287,[/SS 하루/NNG ]/SS 아쉽/VA 지만/EC 가능/NNG 성/XSN 이/JKS 보이/VV 는/ETM 한국/NNP 영화/NNG [/SS 노/NNP 스포/NNP ]/SS,1213
18288,카/NNG 3/SN 예매/NNG 권/XSN 이벤트/NNG !/SF,631
18289,"2016/SN 년/NNB 한국/NNP 영화/NNG 흥행/NNG TOP/SL 30/SN ,/SP 좋아하/VV ㄴ다/EC 안/MAG 하/VV ㄴ다/EC",733
18290,[/SS 스파/NNG 이더/NNP 맨/MM 홈/NNG 커밍/NNP ]/SS 영국/NNP 극장/NNG 에서/JKB 공개/NNG 하/XSV ㄴ/ETM 멋지/VA ㄴ/ETM 아트/NNG 포스터/NNG (/SS 오피셜/NNG )/SS,2115
18291,넷플릭스/NNP 옥자/NNP 극장/NNG 상영/NNG 광고/NNG !/SF !/SF,1261
18292,하루/NNG 보/VV 러/EC 오/VV 았/EP 어요/EC,303
18293,./SF,1009
18294,일본/NNP 애니/NNG 원작/NNG 최악/NNG 의/JKG 실사/NNG 영화/NNG Top/SL 10/SN,6744
18295,용산/NNP 아이맥스/NNG 질문/NNG 이/VCP 요/EF !/SF !/SF !/SF,1187
18296,CGV/SL 가/JKS 새롭/VA ㄴ/ETM 쿠폰/NNG 이벤트/NNG 를/JKO 시작/NNG 하/XSV 나/EC 보/VX 네/NNG 요/EC ㅋㅋ/IC ㅋ/NNG,4044
18297,"다음/NNG 주/NNG (/SS 6/SN 월/NNB 21/SN 일/NNB ,/SP 6/SN 월/NNB 22/SN 일/NNB )/SS 개봉/NNG 예정/NNG 영/NNG 화/XSN 8/SN 편/NNB 소개/NNG ./SP jpg/SL",2124
18298,옥자/NNP 4/SN K/SL 상영/NNG 가능/NNG 극장/NNG 이/VCP 라고/EC 하/VV ㅂ니다/EC,5140
18299,[/SS 다크/NNG 하/NNP 우/NNG 스/NNP ]/SS 후기/NNG,1020
18300,나/NP 의/JKG 사랑/NNG 시사회/NNG 또/MAG 있/VV 네요/EC,621
18301,[/SS 옥자/NNP ]/SS 새롭/VA ㄴ/ETM 예고편/NNG 이/JKS 뜨/VV 었/EP 습니다/EF ./SF,1803
18302,&/SW lt/SL ;/SP 트랜스포머/NNG 5/SN &/SW gt/SL ;/SP 가/JKS 기대/NNG 안/MAG 되/VV 는/ETM 이유/NNG,2398
18303,아/NNP 트/NNG 나/NNP 이/VCP ㄴ/ETM 7/SN 월/NNB 기획전/NNG 은/JX .../SE !/SF,1086
18304,군함/NNG 도/JX 해외/NNG 개봉/NNG 일/NNP 정보/NNG,4146
18305,하루/NNG 를/JKO 보/VV 고/EC 들/VV ㄴ/ETM 생각/NNG (/SS 스포/NNG 있/VV 음/ETN )/SS,725
18306,[/SS 더/MAG 바/NNP ]/SS 가장/MAG 나쁘/VA ㄴ/ETM 사람/NNG 은/JX 미녀/NNG 이/VCP ㅂ니다/EF ./SF,1304
18307,트랜스포머/NNG 요/JX .../SE,880
18308,부천/NNP 영화제/NNG 엽서/NNG ../SE,752
18309,오늘/NNG 만나/VV ㄴ/ETM 최악/NNG 의/JKG 관크/NNG ../SF ㅜㅜ/MAG,2433
18310,올/MM 해/NNG BIFAN/SL .../SE,1094
18311,블루레이/NNP 나누/VV ㅁ/ETN 이벤트/NNG 진행/NNG 하/XSV ㅂ니다/EF !/SF !/SF !/SF,3448
18312,&/SW lt/SL ;/SP 하루/NNG &/SW gt/SL ;/SP 패러디/NNG 포스터/NNG,843
18313,[/SS 하루/NNG ]/SS 보/VV 았/EP 습니다/EF ./SF,1359
18314,원래/NNG 롯데시네마/NNP 는/JX 스크린/NNG 이/JKS 멀/VA 어요/EF ?/SF,759
18315,이/MM 작품/NNG 이/JKS 애/NNG 니/EF 로/JKB !/SF,1771
18316,이번/NNG 주/NNG 는/JX 보/VV 고/EC 싶/VX 은/ETM 영화/NNG 가/JKS 없/VA 네요/EC,682
18317,[/SS 어벤져스/NNP 인피니티워/NNG ]/SS 4/SN 번/NNB 째/XSN 인피니티워/NNG 소식/NNG,2202
18318,[/SS 혹성/NNG 탈출/NNG :/SP 종/NNG 의/JKG 전쟁/NNG ]/SS 최신/NNG 포스터/NNG,2294
18319,올해/NNG 재/XPN 개봉/NNG 되/XSV 는/ETM 영화/NNG,2576
18320,[/SS 신/NNG 과/JKB 함께/MAG ]/SS 영화/NNG 개봉/NNG 이/JKS 멀/VA 지/EC 않/VX 았/EP 나/EC 보/VX ㅂ니다/EF ?/SF,1208
18321,./SF,2694
18322,하루/NNG 시사회/NNG 를/JKO 하/VV 였/EP 나/EC 보/VX 네요/EF ../SE,514
18323,./SF,517
18324,[/SS [/SS 스/NNP 포/NNG 있/VV 어요/EF !/SF !/SF ]/SS ]/SS 미/NNG 이/VCP 라/EC 보신/NNG 분/NNB 들/XSN ~/SO ./SF 엔딩/NNG 어떻/VA 게/EC 되/VV 나요/EF ?/SF [/SS 스/NNP 포/NNG 있/VV 어요/EF !/SF ]/SS,799
18325,지금/NNG 까지/JX 공개/NNG 되/XSV ㄴ/ETM 군함/NNG 도/JX 포스터/NNG 4/SN 종/NNG,843
18326,'/SS 군함/NNG 도/JX '/SS 메/VV 인/NNG 예고편/NNG 공개/NNG,5824
18327,cgv/SL 쿠폰/NNG 사용/NNG 이/VCP 요/EC,1148
18328,오늘/NNG 미/NNG 이/VV 라/EC 보/VV ㅂ니다/EF !/SF,544
18329,'/SS 군함/NNG 도/JX '/SS 메인/NNG 포스터/NNG 2/SN 종/NNG,2256
18330,제/XPN 일/NR 재미있/VA 었/EP 던/ETM 드라마/NNG 는/JX ??/SF,422
18331,[/SS 군함/NNG 도/NNP ]/SS 새롭/VA ㄴ/ETM 포스터/NNG,3097
18332,블루레이/NNP 질문/NNG 이/VCP 요/EF !/SF,529
18333,[/SS 옥자/NNP ]/SS 간략/NNG 후기/NNG,8129
18334,옥자/NNP 관람/NNG 어디/NP 가/JKS 좋/VA 을까요/EF ?/SF,1097
18335,옥자/NNP 레드카펫/NNG 찍/VV 어/EC 보/VX 았/EP 어요/EC,1733
18336,22/SN 일/NNB 개봉작/NNG 중/NNB ./SF ./SE,553
18337,[/SS 24/SN 주/NNB ]/SS 보/VV 러/EC 오/VV 았/EP 어요/EC,464
18338,[/SS 옥자/NNP ]/SS 보/VV 러/EC 오/VV 았/EP 습니다/EF ./SF,1673
18339,[/SS 24/SN 주/NNB ]/SS 보/VV 러/EC 오/VV 았/EP 어요/EC,360
18340,카/NNG 3/SN 국내/NNG 개봉/NNG 일/NNP 확정/NNG ./SP jpg/SL,1693
18341,옥자/NNP 레드카펫/NNG 보러오/VV 았/EP 습니다/EC,759
18342,'/SS 라라랜드/NNP '/SS 보/VV 기/ETN 가장/MAG 좋/VA 은/ETM 상영관/NNG 은/JX 어디/NP 이/VCP 었/EP 을까요/EF ?/SF ?/SF,622
18343,현재/MAG 인천/NNP 에서/JKB 는/JX ..../SE,1305
18344,트랜스포머/NNG 5/SN 아이맥스/NNG 포스터/NNG 증정/NNG 이벤트/NNG 하/XSV ㅂ니다/EF !/SF,1151
18345,극장/NNG 으로/JKB 가/VV 는/ETM 또/MAG 다른/MM 이유/NNG,1010
18346,2017/SN 년/NNB 최고/NNG 의/JKG 영화/NNG 10/SN 편/NNB,3319
18347,./SF,912
18348,CGV/SL 스크린/NNG 관련/NNG 질문/NNG 이/VCP ㅂ니다/EF ./SF,740
18349,[/SS 옥자/NNP ]/SS 상영/NNG 극장/NNG (/SS 현재/NNG )/SS,3565
18350,어제/NNG 부터/JX 이/MM 노래/NNG 만/JX 듣/VV 고/EC 있/VX 네요/EC,805
18351,옥자/NNP 감상/NNG (/SS 스/NNG 포/NNP X/SL )/SS,1742
18352,내일/NNG 은/JX 이/MM 작품/NNG 이/JKS 공개/NNG 되/XSV 는/ETM ../SE,2291
18353,./SF,1833
18354,[/SS 더/MAG 서클/NNG ]/SS 보/VV 러/EC 오/VV 았/EP 어요/EC,437
18355,하루/NNG 흥행/NNG 어떻/VA 게/EC 보/VV 시/EP 어요/EF ?/SF,1888
18356,예상/NNG 하/XSV 지/EC 못/MAG 하/VV ㄴ/EF ./SF ./SF,989
18357,옥자/NNP 전단지/NNG 는/JX 없/VA 는/ETM 것/NNB ㄴ/JX 가/NNG 요/EC ㅠ/NNG ?/SF,1091
18358,미/NNP 이/NNG 라/EF .../SE 보/VV 러/EC 오/VV 았/EP 습니다/EF !/SF,363
18359,15/SN 일/NNB 개봉작/NNG 은/JX 크/VA 게/EC 개봉/NNG 하/XSV 는/ETM 영화/NNG 가/JKS 별로/MAG 없/VA 네요/EC,929
18360,옥자/NNP 다/MAG 보/VV 았/EP 어요/EC,3658
18361,옥자/NNP 시사회/NNG 에/JKB 해외/NNG 평론가/NNG 들/XSN 도/JX 오/VV 아/EC 있/VX 네요/EF ./SF,2507
18362,카/NNG 3/SN IMAX/SL 확정/NNG 이/VCP 네요/EF ./SF (/SS 국내/NNG X/SL )/SS,1218
18363,어제/NNG 꿈/NNG 에서/JKB 익무/NNG 를/JKO 하/VV 였/EP 는데/EC,470
18364,[/SS 꿈/NNG 의/JKG 제/NNG 인/NNP ]/SS 나누/VV ㅁ/ETN 으로/JKB 보/VV ㄴ/ETM 후기/NNG,348
18365,지금/MAG 만나/VV 러/EC 가/VV ㅂ니다/EC,2180
18366,내일/NNG 옥자/NNP 보/VV 러/EC 가/VX 요/EF !/SF !/SF !/SF,1892
18367,옥자/NNP 예매/NNG 가/JKS 오픈/NNG 되/XSV ㄴ/ETM 곳/NNG 도/JX 있/VV 네요/EF ./SF,1439
18368,미/NNP 이/NNG 라/NNP 를/JKO 보/VV 고/EC 들/VV ㄴ/ETM 생각/NNG,603
18369,다음/NNG 주/NNG (/SS 6/SN //SP 15/SN )/SS 개봉/NNG 영화/NNG 는/JX 궁금/XR 하/XSA ㄴ/ETM 것/NNB 이/JKS 많/VA 군요/EF !/SF !/SF !/SF,2749
18370,오늘/NNG 의/JKG 마지막/NNG 영화/NNG,502
18371,너/NP 의/JKG 이름/NNG 은/JX 11/SN 회/NNB 차/NNG 보/VV 고/EC 오/VV 았/EP 습니다/EF ./SF,610
18372,트랜스포머/NNG 아/NNP 맥/NNG 포스터/NNG .../SE,1004
